 Volume in drive C has no label.
 Volume Serial Number is FCCE-4B22

 Directory of C:\Users\Admin\AppData\Local\Temp

07-08-2025  18:20                 0 AVIRUP-1\Admin         xml_file (340).xml
07-08-2025  18:21                 0 AVIRUP-1\Admin         xml_file (341).xml
07-08-2025  18:21                 0 AVIRUP-1\Admin         xml_file (342).xml
07-08-2025  18:22                 0 AVIRUP-1\Admin         xml_file (343).xml
07-08-2025  18:22                 0 AVIRUP-1\Admin         xml_file (344).xml
07-08-2025  18:23                 0 AVIRUP-1\Admin         xml_file (345).xml
07-08-2025  18:23                 0 AVIRUP-1\Admin         xml_file (346).xml
07-08-2025  18:24                 0 AVIRUP-1\Admin         xml_file (347).xml
07-08-2025  18:24                 0 AVIRUP-1\Admin         xml_file (348).xml
07-08-2025  18:25                 0 AVIRUP-1\Admin         xml_file (349).xml
07-08-2025  14:06                 0 AVIRUP-1\Admin         xml_file (35).xml
07-08-2025  18:25                 0 AVIRUP-1\Admin         xml_file (350).xml
07-08-2025  18:26                 0 AVIRUP-1\Admin         xml_file (351).xml
07-08-2025  18:26                 0 AVIRUP-1\Admin         xml_file (352).xml
07-08-2025  18:27                 0 AVIRUP-1\Admin         xml_file (353).xml
07-08-2025  18:27                 0 AVIRUP-1\Admin         xml_file (354).xml
