"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"AVIRUP-1","\Microsoft\Windows\WOF\WIM-Hash-Validation","N/A","Ready","Interactive/Background","06-08-2025 21:56:08","0","Microsoft Corporation","COM handler","N/A","This task supports the WIM Boot by performing background actions on behalf of the OS.","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Work Folders\Work Folders Logon Synchronization","N/A","Ready","Interactive/Background","07-08-2025 15:16:08","0","Microsoft Corporation","COM handler","N/A","This task initiates synchronisation of Work Folders partnerships when a user logs onto the system.","Enabled","Disabled","","INTERACTIVE","Disabled","24:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Work Folders\Work Folders Maintenance Work","N/A","Ready","Interactive/Background","07-08-2025 15:45:20","0","Microsoft Corporation","COM handler","N/A","This task initiates maintenance work required for on-going good performance of data synchronisation of Work Folders partnerships.","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","INTERACTIVE","Disabled","24:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Workplace Join\Automatic-Device-Join","N/A","Ready","Interactive/Background","07-08-2025 17:36:15","1","N/A","%SystemRoot%\System32\dsregcmd.exe $(Arg0) $(Arg1) $(Arg2)","N/A","Register this computer if the computer is already joined to an Active Directory domain.","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Workplace Join\Automatic-Device-Join","N/A","Ready","Interactive/Background","07-08-2025 17:36:15","1","N/A","%SystemRoot%\System32\dsregcmd.exe $(Arg0) $(Arg1) $(Arg2)","N/A","Register this computer if the computer is already joined to an Active Directory domain.","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Workplace Join\Device-Sync","N/A","Disabled","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","Sync device attributes to Microsoft Entra ID.","Disabled","Disabled","","SYSTEM","Disabled","00:10:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Workplace Join\Recovery-Check","N/A","Disabled","Interactive/Background","30-11-1999 00:00:00","267011","N/A","%SystemRoot%\System32\dsregcmd.exe /checkrecovery","N/A","Performs recovery check.","Disabled","Disabled","","INTERACTIVE","Disabled","02:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Workplace Join\Recovery-Check","N/A","Disabled","Interactive/Background","30-11-1999 00:00:00","267011","N/A","%SystemRoot%\System32\dsregcmd.exe /checkrecovery","N/A","Performs recovery check.","Disabled","Disabled","","INTERACTIVE","Disabled","02:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\WwanSvc\NotificationTask","N/A","Ready","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft Corporation","%SystemRoot%\System32\WiFiTask.exe wwan","N/A","Background task for performing per user and web interactions","Enabled","Disabled","","INTERACTIVE","Disabled","00:10:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\WwanSvc\OobeDiscovery","N/A","Ready","Interactive/Background","07-08-2025 14:56:22","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\XblGameSave\XblGameSaveTask","N/A","Ready","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft","%windir%\System32\XblGameSaveTask.exe standby","N/A","XblGameSave Standby Task","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","No Start On Batteries","SYSTEM","Disabled","02:00:00","Scheduling data is not available in this format.","At idle time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"